,Device,Market,SubMarket,Spendings,DevSpends,MarketSpends,SubMarketSpends,Cogs,Cogs_1,Cogs_2,Revenue,Revenue_1,Revenue_2,Ebitda,Ebitda_1,Ebitda_2,Value
18828,Interface,Wireless Communications,Infrastructure,11.001,217039.34,1148735.868,156351.195,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,0.1580999999999999
18831,Interface,Wireless Communications,Other Wireless,24.39,155621.654,746450.838,170181.832,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,0.1075973675840977
18832,Interface,Wireless Communications,Other Wireless,17.659,148452.552,696220.217,157082.108,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,0.0509999999999999
18833,Interface,Wireless Communications,Other Wireless,19.0,158114.629,798162.05,164973.95,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,0.0672969384041487
18834,Interface,Wireless Communications,Other Wireless,24.999,194289.837,1019653.858,200105.606,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,0.2969041048542078
18835,Interface,Wireless Communications,Other Wireless,24.0,217039.34,1148735.868,194798.07,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,0.2306999999999999
18838,Voltage Regulator/Reference,Consumer,Appliance,209.215,426191.674,172636.672,16768.032,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,0.7795976812180446
18839,Voltage Regulator/Reference,Consumer,Appliance,260.26,428609.532,170045.222,19440.04,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,0.5885
18840,Voltage Regulator/Reference,Consumer,Appliance,282.999,459595.802,185313.426,21204.0,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,0.6566
18841,Voltage Regulator/Reference,Consumer,Appliance,399.001,592814.876,245426.412,27436.0,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,1.8075
18842,Voltage Regulator/Reference,Consumer,Appliance,469.001,651481.707,262578.29,33706.038,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,2.009895628694589
18845,Voltage Regulator/Reference,Consumer,Audio,235.452,426191.674,172636.672,20616.82,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,0.5161984646546365
18846,Voltage Regulator/Reference,Consumer,Audio,283.593,428609.532,170045.222,19900.468,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,0.3979
18847,Voltage Regulator/Reference,Consumer,Audio,254.001,459595.802,185313.426,16664.984,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,0.3551999999999999
18848,Voltage Regulator/Reference,Consumer,Audio,291.0,592814.876,245426.412,17244.948,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,0.8197
18849,Voltage Regulator/Reference,Consumer,Audio,283.0,651481.707,262578.29,17109.4,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,0.9148980101958702
18852,Voltage Regulator/Reference,Consumer,Other Consumer,238.267,426191.674,172636.672,62433.354,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,2.435692755442268
18853,Voltage Regulator/Reference,Consumer,Other Consumer,238.31,428609.532,170045.222,62785.386000000006,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,1.3734
18854,Voltage Regulator/Reference,Consumer,Other Consumer,306.0,459595.802,185313.426,73644.39899999999,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,1.5961999999999996
18855,Voltage Regulator/Reference,Consumer,Other Consumer,444.001,592814.876,245426.412,111188.475,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,3.984900000000001
18856,Voltage Regulator/Reference,Consumer,Other Consumer,507.9980000000001,651481.707,262578.29,121472.814,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,4.127591022936358
18859,Voltage Regulator/Reference,Consumer,STB,112.479,426191.674,172636.672,15425.058,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,0.4697986026632085
18860,Voltage Regulator/Reference,Consumer,STB,107.759,428609.532,170045.222,13752.728,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,0.2660999999999999
18861,Voltage Regulator/Reference,Consumer,STB,96.0,459595.802,185313.426,11396.0,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,0.2853999999999999
18862,Voltage Regulator/Reference,Consumer,STB,128.0,592814.876,245426.412,12628.0,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,0.7990999999999999
18863,Voltage Regulator/Reference,Consumer,STB,136.0,651481.707,262578.29,11968.0,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,0.8611981269873028
18866,Voltage Regulator/Reference,Consumer,TV,762.226,426191.674,172636.672,55098.333,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,29.419712496021845
18867,Voltage Regulator/Reference,Consumer,TV,725.949,428609.532,170045.222,50659.479,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,16.096600000000002
18868,Voltage Regulator/Reference,Consumer,TV,857.001,459595.802,185313.426,55647.054,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,19.309700000000003
18869,Voltage Regulator/Reference,Consumer,TV,1027.0,592814.876,245426.412,67554.0,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,37.5731
18870,Voltage Regulator/Reference,Consumer,TV,963.001,651481.707,262578.29,66960.027,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,38.06571721118588
18873,Voltage Regulator/Reference,Wired Communications,Enterprise/SOHO,299.885,426191.674,83167.045,21110.622,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,0.5841999999999999
18874,Voltage Regulator/Reference,Wired Communications,Enterprise/SOHO,223.661,428609.532,81800.134,15294.747,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,0.3191999999999999
18875,Voltage Regulator/Reference,Wired Communications,Enterprise/SOHO,199.001,459595.802,91046.91,14769.651,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,0.3174688786512447
18876,Voltage Regulator/Reference,Wired Communications,Enterprise/SOHO,235.002,592814.876,102676.29,18271.968,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,0.8309
18877,Voltage Regulator/Reference,Wired Communications,Enterprise/SOHO,366.0,651481.707,117079.375,24230.271,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,1.0682000000000005
18880,Voltage Regulator/Reference,Wired Communications,Other Wired,339.341,426191.674,83167.045,31842.327,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,0.8167999999999999
18881,Voltage Regulator/Reference,Wired Communications,Other Wired,464.861,428609.532,81800.134,37684.833,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,0.6440999999999999
18882,Voltage Regulator/Reference,Wired Communications,Other Wired,550.001,459595.802,91046.91,44445.131,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,0.7026311213487552
18883,Voltage Regulator/Reference,Wired Communications,Other Wired,574.001,592814.876,102676.29,48099.55499999999,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,1.3470999999999995
18884,Voltage Regulator/Reference,Wired Communications,Other Wired,725.001,651481.707,117079.375,51629.227,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,1.5108
18887,Voltage Regulator/Reference,Wireless Communications,Handset,1344.869,426191.674,746450.838,440629.184,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,21.7457
18888,Voltage Regulator/Reference,Wireless Communications,Handset,1161.603,428609.532,696220.217,400114.176,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,10.341881588248288
18889,Voltage Regulator/Reference,Wireless Communications,Handset,1305.403,459595.802,798162.05,455903.52,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,12.0715
18890,Voltage Regulator/Reference,Wireless Communications,Handset,1819.26,592814.876,1019653.858,606699.008,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,35.42247878472453
18891,Voltage Regulator/Reference,Wireless Communications,Handset,2073.382,651481.707,1148735.868,721530.528,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,41.889
18894,Voltage Regulator/Reference,Wireless Communications,Infrastructure,159.084,426191.674,746450.838,93370.407,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,1.9148000000000005
18895,Voltage Regulator/Reference,Wireless Communications,Infrastructure,166.174,428609.532,696220.217,103327.068,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,1.001207898639907
18896,Voltage Regulator/Reference,Wireless Communications,Infrastructure,197.001,459595.802,798162.05,123825.195,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,1.1405
18897,Voltage Regulator/Reference,Wireless Communications,Infrastructure,258.0,592814.876,1019653.858,143949.03900000002,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,3.203507125063944
18898,Voltage Regulator/Reference,Wireless Communications,Infrastructure,280.0,651481.707,1148735.868,156351.195,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,3.3638
18901,Voltage Regulator/Reference,Wireless Communications,Other Wireless,525.217,426191.674,746450.838,170181.832,2290.43,12209.16,12118.46,4875.5,15277.3,14578.6,1160.8,1333.1,578.8,2.5669
18902,Voltage Regulator/Reference,Wireless Communications,Other Wireless,456.133,428609.532,696220.217,157082.108,9146.35,2290.43,12209.16,10265.9,4875.5,15277.3,1105.7,1160.8,1333.1,1.3326105131118056
18903,Voltage Regulator/Reference,Wireless Communications,Other Wireless,454.0,459595.802,798162.05,164973.95,9122.98,9146.35,2290.43,1105.7,10265.9,4875.5,22784.8,1105.7,1160.8,1.5717
18904,Voltage Regulator/Reference,Wireless Communications,Other Wireless,584.0,592814.876,1019653.858,200105.606,18179.92,9122.98,9146.35,22375.6,1105.7,10265.9,4485.4,22784.8,1105.7,6.335114090211516
18905,Voltage Regulator/Reference,Wireless Communications,Other Wireless,555.0,651481.707,1148735.868,194798.07,21190.62,18179.92,9122.98,22784.8,22375.6,1105.7,2404.3,4485.4,22784.8,5.439300000000001
18908,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,15.532,172603.835,59559.026,40870.402,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0001
18909,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,27.961,163733.518,72744.33,62203.546,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,0.0001
18910,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,25.0,163007.011,73680.28,60297.26,781.53,1020.9,1947.71,977.3,1094.1,1872.5,41.2,-35.7,-197.7,0.0001
18911,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,21.0,212172.612,87144.25,64026.526,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,0.0001
18912,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,13.0,242620.053,74227.89,46551.218,841.25,690.73,781.53,1066.8,41.2,977.3,60.8,83.4,41.2,0.0001
18915,Amplifier/Comparator,Computer Platforms,Data Center Servers,9.768,172603.835,66738.632,18790.296,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0002
18916,Amplifier/Comparator,Computer Platforms,Data Center Servers,5.444,163733.518,70347.31300000001,10309.44,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,9.811320754716984e-05
18918,Amplifier/Comparator,Computer Platforms,Data Center Servers,6.0,212172.612,106413.934,18965.4,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,9.666666666666664e-05
18919,Amplifier/Comparator,Computer Platforms,Data Center Servers,7.0,242620.053,104825.166,21696.0,841.25,690.73,781.53,1066.8,41.2,977.3,60.8,83.4,41.2,0.0001
18922,Amplifier/Comparator,Computer Platforms,Other Computer Products,18.293,172603.835,66738.632,23213.44,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0005
18923,Amplifier/Comparator,Computer Platforms,Other Computer Products,28.268,163733.518,70347.31300000001,30753.28,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,0.0003924528301886
18924,Amplifier/Comparator,Computer Platforms,Other Computer Products,24.0,163007.011,75961.04,27808.896,781.53,1020.9,1947.71,977.3,1094.1,1872.5,41.2,-35.7,-197.7,0.0003
18925,Amplifier/Comparator,Computer Platforms,Other Computer Products,17.0,212172.612,106413.934,28766.624,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,0.0001933333333333
18926,Amplifier/Comparator,Computer Platforms,Other Computer Products,14.0,242620.053,104825.166,24780.096,841.25,690.73,781.53,1066.8,41.2,977.3,60.8,83.4,41.2,0.0002
18929,Amplifier/Comparator,Computer Platforms,Tablet PCs,16.764,172603.835,66738.632,5457.87,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0057
18930,Amplifier/Comparator,Computer Platforms,Tablet PCs,24.572,163733.518,70347.31300000001,6494.355,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,0.0047094339622641
18931,Amplifier/Comparator,Computer Platforms,Tablet PCs,22.0,163007.011,75961.04,6420.0,781.53,1020.9,1947.71,977.3,1094.1,1872.5,41.2,-35.7,-197.7,0.0031
18932,Amplifier/Comparator,Computer Platforms,Tablet PCs,21.0,212172.612,106413.934,9915.15,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,0.00261
18933,Amplifier/Comparator,Computer Platforms,Tablet PCs,18.0,242620.053,104825.166,8055.0,841.25,690.73,781.53,1066.8,41.2,977.3,60.8,83.4,41.2,0.0024
18936,Amplifier/Comparator,Consumer,Appliance,112.065,172603.835,172636.672,16768.032,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0248414023372287
18937,Amplifier/Comparator,Consumer,Appliance,134.036,163733.518,170045.222,19440.04,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,0.0162
18938,Amplifier/Comparator,Consumer,Appliance,139.001,163007.011,185313.426,21204.0,781.53,1020.9,1947.71,977.3,1094.1,1872.5,41.2,-35.7,-197.7,0.0157516819571865
18939,Amplifier/Comparator,Consumer,Appliance,132.0,212172.612,245426.412,27436.0,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,0.013
18940,Amplifier/Comparator,Consumer,Appliance,166.0,242620.053,262578.29,33706.038,841.25,690.73,781.53,1066.8,41.2,977.3,60.8,83.4,41.2,0.0192498701298701
18943,Amplifier/Comparator,Consumer,Audio,46.233,172603.835,172636.672,20616.82,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0058096828046744
18944,Amplifier/Comparator,Consumer,Audio,52.178,163733.518,170045.222,19900.468,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,0.0038
18945,Amplifier/Comparator,Consumer,Audio,45.999,163007.011,185313.426,16664.984,781.53,1020.9,1947.71,977.3,1094.1,1872.5,41.2,-35.7,-197.7,0.0030905198776758
18946,Amplifier/Comparator,Consumer,Audio,35.001,212172.612,245426.412,17244.948,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,0.0022
18947,Amplifier/Comparator,Consumer,Audio,35.999,242620.053,262578.29,17109.4,841.25,690.73,781.53,1066.8,41.2,977.3,60.8,83.4,41.2,0.0031916883116883
18950,Amplifier/Comparator,Consumer,Other Consumer,83.21199999999999,172603.835,172636.672,62433.354,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0064106844741235
18951,Amplifier/Comparator,Consumer,Other Consumer,78.41,163733.518,170045.222,62785.386000000006,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,0.0029
18952,Amplifier/Comparator,Consumer,Other Consumer,95.0,163007.011,185313.426,73644.39899999999,781.53,1020.9,1947.71,977.3,1094.1,1872.5,41.2,-35.7,-197.7,0.0028911314984709
18953,Amplifier/Comparator,Consumer,Other Consumer,94.001,212172.612,245426.412,111188.475,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,0.0023
18954,Amplifier/Comparator,Consumer,Other Consumer,116.0,242620.053,262578.29,121472.814,841.25,690.73,781.53,1066.8,41.2,977.3,60.8,83.4,41.2,0.0028924675324675
18957,Amplifier/Comparator,Consumer,STB,36.381,172603.835,172636.672,15425.058,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0228380634390651
18958,Amplifier/Comparator,Consumer,STB,33.461,163733.518,170045.222,13752.728,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,0.0111999999999999
18959,Amplifier/Comparator,Consumer,STB,29.0,163007.011,185313.426,11396.0,781.53,1020.9,1947.71,977.3,1094.1,1872.5,41.2,-35.7,-197.7,0.0108666666666666
18960,Amplifier/Comparator,Consumer,STB,25.0,212172.612,245426.412,12628.0,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,0.0091
18961,Amplifier/Comparator,Consumer,STB,27.0,242620.053,262578.29,11968.0,841.25,690.73,781.53,1066.8,41.2,977.3,60.8,83.4,41.2,0.013065974025974
18964,Amplifier/Comparator,Consumer,TV,2.535,172603.835,172636.672,55098.333,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0001001669449081
18971,Amplifier/Comparator,Industrial,Medical,180.417,172603.835,744408.882,47336.268,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0336
18972,Amplifier/Comparator,Industrial,Medical,166.298,163733.518,694336.713,44190.552,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,0.0186869958275382
18973,Amplifier/Comparator,Industrial,Medical,169.875,163007.011,715358.27,44726.976,781.53,1020.9,1947.71,977.3,1094.1,1872.5,41.2,-35.7,-197.7,0.0186
18974,Amplifier/Comparator,Industrial,Medical,230.167,212172.612,898036.093,54468.33,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,0.0255
18975,Amplifier/Comparator,Industrial,Medical,270.969,242620.053,1010453.11,59861.172,841.25,690.73,781.53,1066.8,41.2,977.3,60.8,83.4,41.2,0.0323
18978,Amplifier/Comparator,Industrial,Other Industrial,631.361,172603.835,744408.882,537753.4349999999,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.0402
18979,Amplifier/Comparator,Industrial,Other Industrial,591.464,163733.518,694336.713,499930.428,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,0.0226842141863699
18980,Amplifier/Comparator,Industrial,Other Industrial,593.2479999999999,163007.011,715358.27,522714.498,781.53,1020.9,1947.71,977.3,1094.1,1872.5,41.2,-35.7,-197.7,0.0239
18981,Amplifier/Comparator,Industrial,Other Industrial,844.212,212172.612,898036.093,664308.393,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,0.0268999999999999
18982,Amplifier/Comparator,Industrial,Other Industrial,944.739,242620.053,1010453.11,749997.384,841.25,690.73,781.53,1066.8,41.2,977.3,60.8,83.4,41.2,0.0305
18985,Amplifier/Comparator,Industrial,Power & Energy,200.53,172603.835,744408.882,59122.3,1947.71,1967.81,2071.41,1872.5,2333.6,2399.2,-197.7,289.5,215.7,0.1754
18986,Amplifier/Comparator,Industrial,Power & Energy,189.49,163733.518,694336.713,56477.645,1020.9,1947.71,1967.81,1094.1,1872.5,2333.6,-35.7,-197.7,289.5,0.1023287899860917
18987,Amplifier/Comparator,Industrial,Power & Energy,195.081,163007.011,715358.27,58137.779,781.53,1020.9,1947.71,977.3,1094.1,1872.5,41.2,-35.7,-197.7,0.1055
18988,Amplifier/Comparator,Industrial,Power & Energy,240.245,212172.612,898036.093,67325.066,690.73,781.53,1020.9,41.2,977.3,1094.1,83.4,41.2,-35.7,0.1001
