,Device,Market,SubMarket,Spendings,DevSpends,MarketSpends,SubMarketSpends,Cogs,Cogs_1,Cogs_2,Revenue,Revenue_1,Revenue_2,Ebitda,Ebitda_1,Ebitda_2,Value
50,Analog Application Specific IC,Industrial,Test & Measurement,263.081,299683.612,190906.584,47319.213,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,2.1074
51,Analog Application Specific IC,Industrial,Test & Measurement,265.953,328933.757,197047.823,47360.161,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,1.825
52,Analog Application Specific IC,Industrial,Test & Measurement,313.467,392841.063,245502.837,60052.591,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,2.859071640669047
53,Analog Application Specific IC,Industrial,Test & Measurement,360.393,421467.305,272578.716,67103.535,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,3.6728
56,Data Converters,Industrial,Manufacturing Equipment,12.159,37411.156,202444.977,52627.04,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,1.7055
57,Data Converters,Industrial,Manufacturing Equipment,11.241,35659.038,190906.584,48480.544,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,1.893825113047168
58,Data Converters,Industrial,Manufacturing Equipment,11.319,34241.622,197047.823,54473.792,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,1.7038259915792038
59,Data Converters,Industrial,Manufacturing Equipment,30.351,46699.434,245502.837,72134.75200000001,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,3.1487
60,Data Converters,Industrial,Manufacturing Equipment,30.668,51527.941,272578.716,80606.75200000001,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,4.21017040197967
63,Data Converters,Industrial,Military/Aerospace,281.81,37411.156,202444.977,30769.57,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.3563999999999998
64,Data Converters,Industrial,Military/Aerospace,265.199,35659.038,190906.584,28777.034000000003,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.3725049395976711
65,Data Converters,Industrial,Military/Aerospace,237.204,34241.622,197047.823,26489.814,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.3450052629973147
66,Data Converters,Industrial,Military/Aerospace,309.213,46699.434,245502.837,32240.494,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.4723
67,Data Converters,Industrial,Military/Aerospace,342.962,51527.941,272578.716,36918.492,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.5952958149965553
70,Data Converters,Industrial,Other Industrial,25.93,37411.156,202444.977,37981.129,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.0261999999999997
71,Data Converters,Industrial,Other Industrial,25.535,35659.038,190906.584,37117.218,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.0276003659943507
72,Data Converters,Industrial,Other Industrial,26.798,34241.622,197047.823,38652.791,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.0282004301928238
73,Data Converters,Industrial,Other Industrial,82.399,46699.434,245502.837,46251.69,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.0671999999999999
74,Data Converters,Industrial,Other Industrial,85.021,51527.941,272578.716,50064.362,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.0804994340789898
77,Data Converters,Industrial,Test & Measurement,504.693,37411.156,202444.977,50486.738,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,5.218
78,Data Converters,Industrial,Test & Measurement,472.167,35659.038,190906.584,47319.213,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,5.2472695813608095
79,Data Converters,Industrial,Test & Measurement,463.738,34241.622,197047.823,47360.161,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,4.478268315230657
80,Data Converters,Industrial,Test & Measurement,637.014,46699.434,245502.837,60052.591,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,7.381800000000001
81,Data Converters,Industrial,Test & Measurement,712.337,51527.941,272578.716,67103.535,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,9.338534348944789
84,Interface,Industrial,Manufacturing Equipment,360.068,40841.875,202444.977,52627.04,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,1.0226
85,Interface,Industrial,Manufacturing Equipment,333.33500000000004,38870.652,190906.584,48480.544,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,1.1309
86,Interface,Industrial,Manufacturing Equipment,354.00199999999995,40817.136,197047.823,54473.792,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,1.0900626754776417
87,Interface,Industrial,Manufacturing Equipment,472.9980000000001,49761.951,245502.837,72134.75200000001,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,1.2602677614918272
88,Interface,Industrial,Manufacturing Equipment,506.999,53667.156,272578.716,80606.75200000001,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,1.7057662878713016
91,Interface,Industrial,Military/Aerospace,112.319,40841.875,202444.977,30769.57,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.1420999999999997
92,Interface,Industrial,Military/Aerospace,104.555,38870.652,190906.584,28777.034000000003,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.1469999999999998
93,Interface,Industrial,Military/Aerospace,95.001,40817.136,197047.823,26489.814,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.1379952749435045
94,Interface,Industrial,Military/Aerospace,112.0,49761.951,245502.837,32240.494,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.1711956206993577
95,Interface,Industrial,Military/Aerospace,125.001,53667.156,272578.716,36918.492,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.2183956837091641
98,Interface,Industrial,Other Industrial,195.196,40841.875,202444.977,37981.129,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.2046999999999998
99,Interface,Industrial,Other Industrial,189.384,38870.652,190906.584,37117.218,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.2170999999999997
100,Interface,Industrial,Other Industrial,204.0,40817.136,197047.823,38652.791,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.2286921694172428
101,Interface,Industrial,Other Industrial,223.0,49761.951,245502.837,46251.69,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.291892533190085
102,Interface,Industrial,Other Industrial,235.001,53667.156,272578.716,50064.362,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.3598928872112096
105,Interface,Industrial,Test & Measurement,261.647,40841.875,202444.977,50486.738,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,1.6825
106,Interface,Industrial,Test & Measurement,246.299,38870.652,190906.584,47319.213,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,1.6798999999999995
107,Interface,Industrial,Test & Measurement,252.001,40817.136,197047.823,47360.161,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,1.4637498801616102
108,Interface,Industrial,Test & Measurement,307.0,49761.951,245502.837,60052.591,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,2.1858440846187297
109,Interface,Industrial,Test & Measurement,340.002,53667.156,272578.716,67103.535,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,2.7757451412083243
112,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,609.181,101291.063,202444.977,52627.04,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,1.6446000000000005
113,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,556.144,99479.515,190906.584,48480.544,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,1.8288363073257892
114,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,650.098,103400.887,197047.823,54473.792,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,1.721737085621971
115,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,890.853,128025.114,245502.837,72134.75200000001,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,2.3494999999999995
116,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,985.278,138115.036,272578.716,80606.75200000001,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,3.312761847287804
119,Voltage Regulator/Reference,Industrial,Military/Aerospace,213.118,101291.063,202444.977,30769.57,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.2695999999999999
120,Voltage Regulator/Reference,Industrial,Military/Aerospace,198.655,99479.515,190906.584,28777.034000000003,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.2791055409966249
121,Voltage Regulator/Reference,Industrial,Military/Aerospace,182.779,103400.887,197047.823,26489.814,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.2658057253634893
122,Voltage Regulator/Reference,Industrial,Military/Aerospace,214.104,128025.114,245502.837,32240.494,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.3269999999999998
123,Voltage Regulator/Reference,Industrial,Military/Aerospace,237.775,138115.036,272578.716,36918.492,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.420995151445353
126,Voltage Regulator/Reference,Industrial,Other Industrial,385.091,101291.063,202444.977,37981.129,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.3321999999999998
127,Voltage Regulator/Reference,Industrial,Other Industrial,380.097,99479.515,190906.584,37117.218,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.3521069902719872
128,Voltage Regulator/Reference,Industrial,Other Industrial,396.664,103400.887,197047.823,38652.791,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.3873083424878835
129,Voltage Regulator/Reference,Industrial,Other Industrial,434.796,128025.114,245502.837,46251.69,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.4943999999999998
130,Voltage Regulator/Reference,Industrial,Other Industrial,469.287,138115.036,272578.716,50064.362,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.6200928584590579
133,Voltage Regulator/Reference,Industrial,Test & Measurement,314.141,101291.063,202444.977,50486.738,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,2.5555000000000003
134,Voltage Regulator/Reference,Industrial,Test & Measurement,296.049,99479.515,190906.584,47319.213,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,2.577051161405598
135,Voltage Regulator/Reference,Industrial,Test & Measurement,301.63100000000003,103400.887,197047.823,47360.161,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,2.267748846526656
136,Voltage Regulator/Reference,Industrial,Test & Measurement,346.683,128025.114,245502.837,60052.591,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,3.386
137,Voltage Regulator/Reference,Industrial,Test & Measurement,381.42,138115.036,272578.716,67103.535,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,4.329050142807786
140,Amplifier/Comparator,Industrial,Manufacturing Equipment,63.254,33009.633,202444.977,52627.04,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,3.9526
141,Amplifier/Comparator,Industrial,Manufacturing Equipment,58.716,31492.062,190906.584,48480.544,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,4.355759672252569
142,Amplifier/Comparator,Industrial,Manufacturing Equipment,61.471,30177.791,197047.823,54473.792,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,5.456800000000001
143,Amplifier/Comparator,Industrial,Manufacturing Equipment,84.752,39871.494,245502.837,72134.75200000001,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,9.796644026299116
144,Amplifier/Comparator,Industrial,Manufacturing Equipment,88.482,44223.186,272578.716,80606.75200000001,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,10.9442
147,Amplifier/Comparator,Industrial,Test & Measurement,378.575,33009.633,202444.977,50486.738,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,6.844200000000001
148,Amplifier/Comparator,Industrial,Test & Measurement,354.101,31492.062,190906.584,47319.213,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,6.44514032774743
149,Amplifier/Comparator,Industrial,Test & Measurement,349.786,30177.791,197047.823,47360.161,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,7.230800000000001
150,Amplifier/Comparator,Industrial,Test & Measurement,466.615,39871.494,245502.837,60052.591,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,12.455155973700888
151,Amplifier/Comparator,Industrial,Test & Measurement,519.7629999999999,44223.186,272578.716,67103.535,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,13.1212
154,Analog Application Specific IC,Industrial,Manufacturing Equipment,599.933,309095.924,202444.977,52627.04,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,8.010231245601085
155,Analog Application Specific IC,Industrial,Manufacturing Equipment,555.5809999999999,299683.612,190906.584,48480.544,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,8.699671605182148
156,Analog Application Specific IC,Industrial,Manufacturing Equipment,625.4159999999999,328933.757,197047.823,54473.792,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,10.72942670055131
157,Analog Application Specific IC,Industrial,Manufacturing Equipment,775.2570000000001,392841.063,245502.837,72134.75200000001,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,18.5224
158,Analog Application Specific IC,Industrial,Manufacturing Equipment,907.534,421467.305,272578.716,80606.75200000001,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,22.9331
161,Analog Application Specific IC,Industrial,Test & Measurement,281.866,309095.924,202444.977,50486.738,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,3.6402687543989143
162,Analog Application Specific IC,Industrial,Test & Measurement,263.081,299683.612,190906.584,47319.213,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,3.449828394817852
163,Analog Application Specific IC,Industrial,Test & Measurement,265.953,328933.757,197047.823,47360.161,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,3.908373299448691
164,Analog Application Specific IC,Industrial,Test & Measurement,313.467,392841.063,245502.837,60052.591,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,6.9192
165,Analog Application Specific IC,Industrial,Test & Measurement,360.393,421467.305,272578.716,67103.535,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,8.1496
168,Data Converters,Industrial,Manufacturing Equipment,12.159,37411.156,202444.977,52627.04,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,4.996
169,Data Converters,Industrial,Manufacturing Equipment,11.241,35659.038,190906.584,48480.544,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,5.532439175476735
170,Data Converters,Industrial,Manufacturing Equipment,11.319,34241.622,197047.823,54473.792,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,6.8229000000000015
171,Data Converters,Industrial,Manufacturing Equipment,30.351,46699.434,245502.837,72134.75200000001,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,14.248555630221746
172,Data Converters,Industrial,Manufacturing Equipment,30.668,51527.941,272578.716,80606.75200000001,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,17.467800000000004
175,Data Converters,Industrial,Test & Measurement,504.693,37411.156,202444.977,50486.738,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,9.1102
176,Data Converters,Industrial,Test & Measurement,472.167,35659.038,190906.584,47319.213,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,8.589760824523266
177,Data Converters,Industrial,Test & Measurement,463.738,34241.622,197047.823,47360.161,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,9.5906
178,Data Converters,Industrial,Test & Measurement,637.014,46699.434,245502.837,60052.591,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,17.864644369778254
179,Data Converters,Industrial,Test & Measurement,712.337,51527.941,272578.716,67103.535,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,20.721300000000003
182,Interface,Industrial,Manufacturing Equipment,360.068,40841.875,202444.977,52627.04,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,2.9954504871060177
183,Interface,Industrial,Manufacturing Equipment,333.33500000000004,38870.652,190906.584,48480.544,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,3.303654572485793
184,Interface,Industrial,Manufacturing Equipment,354.00199999999995,40817.136,197047.823,54473.792,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,4.365100000000001
185,Interface,Industrial,Manufacturing Equipment,472.9980000000001,49761.951,245502.837,72134.75200000001,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,5.7033000000000005
186,Interface,Industrial,Manufacturing Equipment,506.999,53667.156,272578.716,80606.75200000001,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,7.077200000000001
189,Interface,Industrial,Test & Measurement,261.647,40841.875,202444.977,50486.738,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,2.9376495128939832
190,Interface,Industrial,Test & Measurement,246.299,38870.652,190906.584,47319.213,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,2.7500454275142068
191,Interface,Industrial,Test & Measurement,252.001,40817.136,197047.823,47360.161,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,3.135
192,Interface,Industrial,Test & Measurement,307.0,49761.951,245502.837,60052.591,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,5.2902000000000005
193,Interface,Industrial,Test & Measurement,340.002,53667.156,272578.716,67103.535,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,6.1592
196,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,609.181,101291.063,202444.977,52627.04,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,4.817551916631643
197,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,556.144,99479.515,190906.584,48480.544,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,5.342444122538202
198,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,650.098,103400.887,197047.823,54473.792,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,6.8946000000000005
199,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,890.853,128025.114,245502.837,72134.75200000001,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,10.63175647289416
200,Voltage Regulator/Reference,Industrial,Manufacturing Equipment,985.278,138115.036,272578.716,80606.75200000001,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,13.7447
203,Voltage Regulator/Reference,Industrial,Test & Measurement,314.141,101291.063,202444.977,50486.738,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,4.461848083368358
204,Voltage Regulator/Reference,Industrial,Test & Measurement,296.049,99479.515,190906.584,47319.213,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,4.2185558774618
205,Voltage Regulator/Reference,Industrial,Test & Measurement,301.63100000000003,103400.887,197047.823,47360.161,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,4.8566
206,Voltage Regulator/Reference,Industrial,Test & Measurement,346.683,128025.114,245502.837,60052.591,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,8.19454352710584
207,Voltage Regulator/Reference,Industrial,Test & Measurement,381.42,138115.036,272578.716,67103.535,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,9.6058
210,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,15.532,33009.633,30189.425,22212.175,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,0.6967
211,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,27.961,31492.062,38671.365,33806.275,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,1.0436
212,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,25.0,30177.791,37805.76,32770.25,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,1.0353
213,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,21.0,39871.494,43483.575,34797.025,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,1.0881
214,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,13.0,44223.186,34703.905,25299.575,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,0.4904
217,Amplifier/Comparator,Industrial,Other Industrial,82.904,33009.633,202444.977,37981.129,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,0.5851
218,Amplifier/Comparator,Industrial,Other Industrial,84.255,31492.062,190906.584,37117.218,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,0.4068
219,Amplifier/Comparator,Industrial,Other Industrial,85.306,30177.791,197047.823,38652.791,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,0.3629
220,Amplifier/Comparator,Industrial,Other Industrial,122.722,39871.494,245502.837,46251.69,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,0.5968
221,Amplifier/Comparator,Industrial,Other Industrial,138.207,44223.186,272578.716,50064.362,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,0.9666
224,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,614.146,309095.924,30189.425,22212.175,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,26.8572
225,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,854.925,299683.612,38671.365,33806.275,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,29.9769
226,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,849.81,328933.757,37805.76,32770.25,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,32.2695
227,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,905.881,392841.063,43483.575,34797.025,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,37.9353
228,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,720.983,421467.305,34703.905,25299.575,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,16.0047
231,Analog Application Specific IC,Industrial,Other Industrial,237.248,309095.924,202444.977,37981.129,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,2.9986
232,Analog Application Specific IC,Industrial,Other Industrial,226.027,299683.612,190906.584,37117.218,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,2.0596
233,Analog Application Specific IC,Industrial,Other Industrial,229.983,328933.757,197047.823,38652.791,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,1.905
234,Analog Application Specific IC,Industrial,Other Industrial,265.173,392841.063,245502.837,46251.69,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,2.9523
235,Analog Application Specific IC,Industrial,Other Industrial,293.566,421467.305,272578.716,50064.362,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,5.151
238,Data Converters,Computer Peripherals & Storage,Other Peripherals,21.564,37411.156,30189.425,22212.175,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,1.0212
239,Data Converters,Computer Peripherals & Storage,Other Peripherals,42.135,35659.038,38671.365,33806.275,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,1.6353
240,Data Converters,Computer Peripherals & Storage,Other Peripherals,35.0,34241.622,37805.76,32770.25,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,1.4892
241,Data Converters,Computer Peripherals & Storage,Other Peripherals,24.0,46699.434,43483.575,34797.025,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,1.3948
242,Data Converters,Computer Peripherals & Storage,Other Peripherals,17.0,51527.941,34703.905,25299.575,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,0.5463
245,Data Converters,Industrial,Other Industrial,25.93,37411.156,202444.977,37981.129,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,0.276
246,Data Converters,Industrial,Other Industrial,25.535,35659.038,190906.584,37117.218,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,0.1861
247,Data Converters,Industrial,Other Industrial,26.798,34241.622,197047.823,38652.791,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,0.1669
248,Data Converters,Industrial,Other Industrial,82.399,46699.434,245502.837,46251.69,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,0.4703
